Altium Designer Pick and Place Locations
C:\Users\ga92wum\git\UltraZohm\PCB\ultrazohm_analog_ltc2311-16_3vxx\Project Outputs for UltraZohm_ADC\Pick Place\PickPlace_UltraZohm_ADC_3v03.txt

========================================================================================================================
File Design Information:

Date:       02.09.20
Time:       14:27
Revision:   d5eed3943e3132ee1038f8a329ef5cd36d6f5345
Variant:    Buffer Single Clock Pair
Units used: mm

Designator Footprint                     Center-X(mm) Center-Y(mm) Ref-X(mm) Ref-Y(mm) Pad-X(mm) Pad-Y(mm) Rotation Comment              
C7         CAPC1608X07N                  14.7320      18.2880      14.7320   18.2880   14.7320   19.0630   270      100nF                
C6         C_1206                        27.9400      20.0660      27.9400   20.0660   27.9400   21.5160   90       0.027µF              
C5         CAPC1608X07N                  20.3200      23.1140      20.3200   23.1140   21.0950   23.1140   180      100nF                
C4         C_1206                        17.5260      24.6740      17.5260   24.6740   17.5260   23.2240   270      10µF                 
C3         C_1206                        14.9860      24.6740      14.9860   24.6740   14.9860   23.2240   270      10µF                 
C2         CAPC1608X07N                  13.9700      4.0640       13.9700   4.0640    13.1950   4.0640    360      7.5nF                
C1         CAPC1608X07N                  22.3520      14.9860      22.3520   14.9860   23.1270   14.9860   180      10nF                 
C33H       CAPC1608X07N                  64.3890      88.9560      64.3890   88.9560   63.6140   88.9560   360      18nF                 
C33E       CAPC1608X07N                  65.2780      41.5850      65.2780   41.5850   64.5030   41.5850   360      18nF                 
C33D       CAPC1608X07N                  64.7700      72.3240      64.7700   72.3240   63.9950   72.3240   360      18nF                 
C33B       CAPC1608X07N                  65.2780      22.7980      65.2780   22.7980   64.5030   22.7980   360      18nF                 
C32H       CAPC1608X07N                  62.1030      86.6700      62.1030   86.6700   62.1030   85.8950   90       12nF                 
C32E       CAPC1608X07N                  62.9920      39.2990      62.9920   39.2990   62.9920   38.5240   90       12nF                 
C32D       CAPC1608X07N                  62.4840      70.0380      62.4840   70.0380   62.4840   69.2630   90       12nF                 
C32B       CAPC1608X07N                  62.9920      20.5120      62.9920   20.5120   62.9920   19.7370   90       12nF                 
C31H       CAPC1608X07N                  64.3890      84.3840      64.3890   84.3840   65.1640   84.3840   180      18nF                 
C31E       CAPC1608X07N                  65.2780      37.0130      65.2780   37.0130   66.0530   37.0130   180      18nF                 
C31D       CAPC1608X07N                  64.7700      67.7520      64.7700   67.7520   65.5450   67.7520   180      18nF                 
C31B       CAPC1608X07N                  65.2780      18.2260      65.2780   18.2260   66.0530   18.2260   180      18nF                 
C30H       CAPC1608X07N                  57.6580      81.0820      57.6580   81.0820   57.6580   81.8570   270      10µF                 
C30E       CAPC1608X07N                  58.5470      33.7110      58.5470   33.7110   58.5470   34.4860   270      10µF                 
C30D       CAPC1608X07N                  58.0390      64.4500      58.0390   64.4500   58.0390   65.2250   270      10µF                 
C30B       CAPC1608X07N                  58.5470      14.9240      58.5470   14.9240   58.5470   15.6990   270      10µF                 
C29H       CAPC1608X07N                  50.4190      86.6700      50.4190   86.6700   50.4190   85.8950   90       1µF                  
C29E       CAPC1608X07N                  51.2826      39.2990      51.2826   39.2990   51.2826   38.5240   90       1µF                  
C29D       CAPC1608X07N                  50.6730      70.0380      50.6730   70.0380   50.6730   69.2630   90       1µF                  
C29B       CAPC1608X07N                  51.1810      20.5120      51.1810   20.5120   51.1810   19.7370   90       1µF                  
C28H       CAPC1608X07N                  59.6900      82.8600      59.6900   82.8600   58.9150   82.8600   360      10µF                 
C28E       CAPC1608X07N                  60.5790      35.4890      60.5790   35.4890   59.8040   35.4890   360      10µF                 
C28D       CAPC1608X07N                  60.0710      66.2280      60.0710   66.2280   59.2960   66.2280   360      10µF                 
C28B       CAPC1608X07N                  60.5790      16.7020      60.5790   16.7020   59.8040   16.7020   360      10µF                 
C27H       CAPC1608X07N                  59.6900      84.3840      59.6900   84.3840   58.9150   84.3840   360      100nF                
C27E       CAPC1608X07N                  60.5790      37.0130      60.5790   37.0130   59.8040   37.0130   360      100nF                
C27D       CAPC1608X07N                  60.0710      67.7520      60.0710   67.7520   59.2960   67.7520   360      100nF                
C27B       CAPC1608X07N                  60.5790      18.2260      60.5790   18.2260   59.8040   18.2260   360      100nF                
C57B       CAPC1608X07N                  102.4890     75.8190      102.4890  75.8190   103.2640  75.8190   180      100nF                
C57A       CAPC1608X07N                  102.4890     48.3870      102.4890  48.3870   103.2640  48.3870   180      100nF                
C56B       CAPC1608X07N                  102.4890     69.3420      102.4890  69.3420   103.2640  69.3420   180      100nF                
C56A       CAPC1608X07N                  102.4890     41.9100      102.4890  41.9100   103.2640  41.9100   180      100nF                
C55B       CAPC1608X07N                  102.4890     62.8650      102.4890  62.8650   103.2640  62.8650   180      100nF                
C55A       CAPC1608X07N                  102.4890     35.4330      102.4890  35.4330   103.2640  35.4330   180      100nF                
C54B       CAPC1608X07N                  102.4890     56.3880      102.4890  56.3880   103.2640  56.3880   180      100nF                
C54A       CAPC1608X07N                  102.4890     28.9560      102.4890  28.9560   103.2640  28.9560   180      100nF                
C53B       CAPC1608X07N                  74.6760      65.4660      74.6760   65.4660   75.4510   65.4660   180      100nF                
C53A       CAPC1608X07N                  74.6630      28.4480      74.6630   28.4480   75.4380   28.4480   180      100nF                
C52B       CAPC1608X07N                  74.6760      68.0060      74.6760   68.0060   75.4510   68.0060   180      100nF                
C52A       CAPC1608X07N                  74.6630      30.9880      74.6630   30.9880   75.4380   30.9880   180      100nF                
C51B       CAPC1608X07N                  74.6760      70.5460      74.6760   70.5460   75.4510   70.5460   180      100nF                
C51A       CAPC1608X07N                  74.6630      33.5280      74.6630   33.5280   75.4380   33.5280   180      100nF                
C50B       CAPC1608X07N                  74.6760      73.0860      74.6760   73.0860   75.4510   73.0860   180      100nF                
C50A       CAPC1608X07N                  74.6630      36.0680      74.6630   36.0680   75.4380   36.0680   180      100nF                
C49B       CAPC1608X07N                  85.8520      65.7200      85.8520   65.7200   85.0770   65.7200   360      100nF                
C49A       CAPC1608X07N                  85.8390      28.7020      85.8390   28.7020   85.0640   28.7020   360      100nF                
C48B       CAPC1608X07N                  85.8520      68.2600      85.8520   68.2600   85.0770   68.2600   360      100nF                
C48A       CAPC1608X07N                  85.8390      31.2420      85.8390   31.2420   85.0640   31.2420   360      100nF                
C47B       CAPC1608X07N                  85.8520      70.8000      85.8520   70.8000   85.0770   70.8000   360      100nF                
C47A       CAPC1608X07N                  85.8390      33.7820      85.8390   33.7820   85.0640   33.7820   360      100nF                
C46B       CAPC1608X07N                  85.8520      73.3400      85.8520   73.3400   85.0770   73.3400   360      100nF                
C46A       CAPC1608X07N                  85.8390      36.3220      85.8390   36.3220   85.0640   36.3220   360      100nF                
C45B       CAPC1608X07N                  80.2640      86.2940      80.2640   86.2940   81.0390   86.2940   180      56pF                 
C45A       CAPC1608X07N                  80.2510      49.0220      80.2510   49.0220   81.0260   49.0220   180      56pF                 
C42B       CAPC1608X07N                  80.2640      81.7220      80.2640   81.7220   81.0390   81.7220   180      56pF                 
C42A       CAPC1608X07N                  80.2510      44.4500      80.2510   44.4500   81.0260   44.4500   180      56pF                 
C44B       CAPC1608X07N                  80.2640      80.1980      80.2640   80.1980   81.0390   80.1980   180      56pF                 
C44A       CAPC1608X07N                  80.2510      42.9260      80.2510   42.9260   81.0260   42.9260   180      56pF                 
C40B       CAPC1608X07N                  80.2640      75.6260      80.2640   75.6260   81.0390   75.6260   180      56pF                 
C40A       CAPC1608X07N                  80.2510      38.3540      80.2510   38.3540   81.0260   38.3540   180      56pF                 
C39B       CAPC1608X07N                  80.2640      61.7830      80.2640   61.7830   81.0390   61.7830   180      56pF                 
C39A       CAPC1608X07N                  80.2510      24.6380      80.2510   24.6380   81.0260   24.6380   180      56pF                 
C36B       CAPC1608X07N                  80.2640      57.2110      80.2640   57.2110   81.0390   57.2110   180      56pF                 
C36A       CAPC1608X07N                  80.2510      20.0660      80.2510   20.0660   81.0260   20.0660   180      56pF                 
C38B       CAPC1608X07N                  80.2640      55.6870      80.2640   55.6870   81.0390   55.6870   180      56pF                 
C38A       CAPC1608X07N                  80.2510      18.5420      80.2510   18.5420   81.0260   18.5420   180      56pF                 
C34B       CAPC1608X07N                  80.2640      51.1150      80.2640   51.1150   81.0390   51.1150   180      56pF                 
C34A       CAPC1608X07N                  80.2510      13.9700      80.2510   13.9700   81.0260   13.9700   180      56pF                 
